날짜,시도,측정소,PM10,PM25
2016-09-09,서울,송파구,40,29
2016-09-10,서울,송파구,53,41
2016-09-11,서울,송파구,50,37
2016-09-12,서울,송파구,42,27
2016-09-13,서울,송파구,25,15
2016-09-14,서울,송파구,24,19
2016-09-15,서울,송파구,44,33
2016-09-16,서울,송파구,71,51
2016-09-17,서울,송파구,65,50
2016-09-18,서울,송파구,28,26
2016-09-19,서울,송파구,13,6
2016-09-20,서울,송파구,30,22
2016-09-21,서울,송파구,32,26
2016-09-22,서울,송파구,48,34
2016-09-23,서울,송파구,64,46
2016-09-24,서울,송파구,67,46
2016-09-25,서울,송파구,67,51
2016-09-26,서울,송파구,64,37
2016-09-27,서울,송파구,53,31
2016-09-28,서울,송파구,24,15
2016-09-29,서울,송파구,17,5
2016-09-30,서울,송파구,42,27
2016-09-01,서울,강동구,94,51
2016-09-02,서울,강동구,96,53
2016-09-03,서울,강동구,43,16
2016-09-04,서울,강동구,39,25
2016-09-05,서울,강동구,45,19
2016-09-06,서울,강동구,54,63
2016-09-07,서울,강동구,45,62
2016-09-08,서울,강동구,53,29
2016-09-09,서울,강동구,57,37
2016-09-10,서울,강동구,65,36
2016-09-11,서울,강동구,58,36
2016-09-12,서울,강동구,45,31
2016-09-13,서울,강동구,30,18
2016-09-14,서울,강동구,38,24
2016-09-15,서울,강동구,55,41
2016-09-16,서울,강동구,76,52
2016-09-17,서울,강동구,96,60
2016-09-18,서울,강동구,48,31
2016-09-19,서울,강동구,20,5
2016-09-20,서울,강동구,36,18
2016-09-21,서울,강동구,38,30
2016-09-22,서울,강동구,55,29
2016-09-23,서울,강동구,68,36
2016-09-24,서울,강동구,83,44
2016-09-25,서울,강동구,104,61
2016-09-26,서울,강동구,65,34
2016-09-27,서울,강동구,53,43
2016-09-28,서울,강동구,28,9
2016-09-29,서울,강동구,18,4
2016-09-30,서울,강동구,50,19
2016-09-01,서울,금천구,55,34
2016-09-02,서울,금천구,56,34
2016-09-03,서울,금천구,33,21
2016-09-04,서울,금천구,37,22
2016-09-05,서울,금천구,40,24
2016-09-06,서울,금천구,85,60
2016-09-07,서울,금천구,85,60
2016-09-08,서울,금천구,48,33
2016-09-09,서울,금천구,46,31
2016-09-10,서울,금천구,62,43
2016-09-11,서울,금천구,65,46
2016-09-12,서울,금천구,48,36
2016-09-13,서울,금천구,36,22
2016-09-14,서울,금천구,35,24
2016-09-15,서울,금천구,43,30
2016-09-16,서울,금천구,60,45
2016-09-17,서울,금천구,62,45
2016-09-18,서울,금천구,31,20
2016-09-19,서울,금천구,21,5
2016-09-20,서울,금천구,27,21
2016-09-21,서울,금천구,38,24
2016-09-22,서울,금천구,49,35
2016-09-23,서울,금천구,60,44
2016-09-24,서울,금천구,65,47
2016-09-25,서울,금천구,49,36
2016-09-26,서울,금천구,35,24
2016-09-27,서울,금천구,37,25
2016-09-28,서울,금천구,42,25
2016-09-29,서울,금천구,38,23
2016-09-30,서울,금천구,53,31
2016-09-01,서울,강북구,59,38
2016-09-02,서울,강북구,59,38
2016-09-03,서울,강북구,23,17
2016-09-04,서울,강북구,22,16
2016-09-05,서울,강북구,39,24
2016-09-06,서울,강북구,73,58
2016-09-07,서울,강북구,79,60
2016-09-08,서울,강북구,39,31
2016-09-09,서울,강북구,41,29
2016-09-10,서울,강북구,38,29
2016-09-11,서울,강북구,35,27
2016-09-12,서울,강북구,31,23
2016-09-13,서울,강북구,13,9
2016-09-14,서울,강북구,24,19
2016-09-15,서울,강북구,38,28
2016-09-16,서울,강북구,47,36
2016-09-17,서울,강북구,48,35
2016-09-18,서울,강북구,31,25
2016-09-19,서울,강북구,8,2
2016-09-20,서울,강북구,27,21
2016-09-21,서울,강북구,32,24
2016-09-22,서울,강북구,41,27
2016-09-23,서울,강북구,58,43
2016-09-24,서울,강북구,62,53
2016-09-25,서울,강북구,61,50
2016-09-26,서울,강북구,37,28
2016-09-27,서울,강북구,32,24
2016-09-28,서울,강북구,29,16
2016-09-29,서울,강북구,18,9
2016-09-30,서울,강북구,36,27
2016-09-01,서울,양천구,57,33
2016-09-02,서울,양천구,58,31
2016-09-03,서울,양천구,32,19
2016-09-04,서울,양천구,41,24
2016-09-05,서울,양천구,38,19
2016-09-06,서울,양천구,85,57
2016-09-07,서울,양천구,92,56
2016-09-08,서울,양천구,46,29
2016-09-09,서울,양천구,38,26
2016-09-10,서울,양천구,63,39
2016-09-11,서울,양천구,66,37
2016-09-12,서울,양천구,50,31
2016-09-13,서울,양천구,24,14
2016-09-14,서울,양천구,35,19
2016-09-15,서울,양천구,41,25
2016-09-16,서울,양천구,56,37
2016-09-17,서울,양천구,57,36
2016-09-18,서울,양천구,33,21
2016-09-19,서울,양천구,14,6
2016-09-20,서울,양천구,26,19
2016-09-21,서울,양천구,34,21
2016-09-22,서울,양천구,49,29
2016-09-23,서울,양천구,59,37
2016-09-24,서울,양천구,58,37
2016-09-25,서울,양천구,56,34
2016-09-26,서울,양천구,39,24
2016-09-27,서울,양천구,36,22
2016-09-28,서울,양천구,39,19
2016-09-29,서울,양천구,36,19
2016-09-30,서울,양천구,43,23
2016-09-01,서울,노원구,55,41
2016-09-02,서울,노원구,58,42
2016-09-03,서울,노원구,16,13
2016-09-04,서울,노원구,20,14
2016-09-05,서울,노원구,31,21
2016-09-06,서울,노원구,77,66
2016-09-07,서울,노원구,75,68
2016-09-08,서울,노원구,55,46
2016-09-09,서울,노원구,36,29
2016-09-10,서울,노원구,36,29
2016-09-11,서울,노원구,30,25
2016-09-12,서울,노원구,26,21
2016-09-13,서울,노원구,15,10
2016-09-14,서울,노원구,29,25
2016-09-15,서울,노원구,34,26
2016-09-16,서울,노원구,40,34
2016-09-17,서울,노원구,45,36
2016-09-18,서울,노원구,27,21
2016-09-19,서울,노원구,9,5
2016-09-20,서울,노원구,24,20
2016-09-21,서울,노원구,26,22
2016-09-22,서울,노원구,37,28
2016-09-23,서울,노원구,46,38
2016-09-24,서울,노원구,63,52
2016-09-25,서울,노원구,64,52
2016-09-26,서울,노원구,32,24
2016-09-27,서울,노원구,29,25
2016-09-28,서울,노원구,22,19
2016-09-29,서울,노원구,14,8
2016-09-30,서울,노원구,32,25
2016-10-01,서울,중구,55,34
2016-10-02,서울,중구,49,36
2016-10-03,서울,중구,36,21
2016-10-04,서울,중구,34,20
2016-10-05,서울,중구,0,0
2016-10-06,서울,중구,0,0
2016-10-07,서울,중구,0,0
2016-10-08,서울,중구,0,0
2016-10-09,서울,중구,0,0
2016-10-10,서울,중구,0,0
2016-10-11,서울,중구,0,0
2016-10-12,서울,중구,0,0
2016-10-13,서울,중구,0,0
2016-10-14,서울,중구,0,0
2016-10-15,서울,중구,0,0
2016-10-16,서울,중구,0,0
2016-10-17,서울,중구,0,0
2016-10-18,서울,중구,0,0
2016-10-19,서울,중구,0,0
2016-10-20,서울,중구,0,0
2016-10-21,서울,중구,30,19
2016-10-22,서울,중구,33,22
2016-10-23,서울,중구,25,17
2016-10-24,서울,중구,21,13
2016-10-25,서울,중구,26,14
2016-10-26,서울,중구,58,35
2016-10-27,서울,중구,56,36
2016-10-28,서울,중구,38,21
2016-10-29,서울,중구,40,23
2016-10-30,서울,중구,40,22
2016-10-31,서울,중구,27,18
2016-10-01,서울,종로구,0,0
2016-10-02,서울,종로구,0,0
2016-10-03,서울,종로구,0,0
2016-10-04,서울,종로구,0,0
2016-10-05,서울,종로구,0,0
2016-10-06,서울,종로구,34,15
2016-10-07,서울,종로구,38,20
2016-10-08,서울,종로구,25,10
2016-10-09,서울,종로구,25,10
2016-10-10,서울,종로구,31,18
2016-10-11,서울,종로구,87,47
2016-10-12,서울,종로구,86,47
2016-10-13,서울,종로구,45,30
2016-10-14,서울,종로구,95,76
2016-10-15,서울,종로구,95,77
2016-10-16,서울,종로구,62,47
2016-10-17,서울,종로구,51,33
2016-10-18,서울,종로구,57,40
2016-10-19,서울,종로구,73,51
2016-10-20,서울,종로구,69,48
2016-10-21,서울,종로구,30,16
2016-10-22,서울,종로구,33,19
2016-10-23,서울,종로구,22,14
2016-10-24,서울,종로구,24,7
2016-10-25,서울,종로구,29,19
2016-10-26,서울,종로구,54,33
2016-10-27,서울,종로구,56,32
2016-10-28,서울,종로구,37,18
2016-10-29,서울,종로구,34,14
2016-10-30,서울,종로구,33,15
2016-10-31,서울,종로구,27,16
2016-10-01,서울,용산구,46,32
2016-10-02,서울,용산구,36,26
2016-10-03,서울,용산구,31,16
2016-10-04,서울,용산구,27,17
2016-10-05,서울,용산구,43,25
2016-10-06,서울,용산구,47,29
2016-10-07,서울,용산구,36,20
2016-10-08,서울,용산구,23,15
2016-10-09,서울,용산구,23,12
2016-10-10,서울,용산구,25,21
2016-10-11,서울,용산구,75,47
2016-10-12,서울,용산구,78,49
2016-10-13,서울,용산구,38,28
2016-10-14,서울,용산구,82,60
2016-10-15,서울,용산구,79,65
2016-10-16,서울,용산구,50,40
2016-10-17,서울,용산구,51,37
2016-10-18,서울,용산구,58,37
2016-10-19,서울,용산구,60,46
2016-10-20,서울,용산구,51,39
2016-10-21,서울,용산구,25,17
2016-10-22,서울,용산구,26,23
2016-10-23,서울,용산구,21,15
2016-10-24,서울,용산구,20,13
2016-10-25,서울,용산구,29,17
2016-10-26,서울,용산구,47,28
2016-10-27,서울,용산구,45,30
2016-10-28,서울,용산구,40,26
2016-10-29,서울,용산구,34,18
2016-10-30,서울,용산구,25,14
2016-10-31,서울,용산구,21,16
2016-10-01,서울,광진구,42,23
2016-10-02,서울,광진구,37,22
2016-10-03,서울,광진구,36,17
2016-10-04,서울,광진구,34,17
2016-10-05,서울,광진구,46,21
2016-10-06,서울,광진구,47,25
2016-10-07,서울,광진구,40,20
2016-10-08,서울,광진구,29,8
2016-10-09,서울,광진구,27,9
2016-10-10,서울,광진구,29,10
2016-10-11,서울,광진구,82,43
2016-10-12,서울,광진구,90,51
2016-10-13,서울,광진구,50,28
2016-10-14,서울,광진구,104,72
2016-10-15,서울,광진구,99,72
2016-10-16,서울,광진구,65,48
2016-10-17,서울,광진구,54,33
2016-10-18,서울,광진구,66,34
2016-10-19,서울,광진구,81,52
2016-10-20,서울,광진구,95,61
2016-10-21,서울,광진구,24,10
2016-10-22,서울,광진구,33,18
2016-10-23,서울,광진구,22,14
2016-10-24,서울,광진구,24,11
2016-10-25,서울,광진구,28,10
2016-10-26,서울,광진구,65,38
2016-10-27,서울,광진구,65,37
2016-10-28,서울,광진구,42,22
2016-10-29,서울,광진구,37,15
2016-10-30,서울,광진구,33,17
2016-10-31,서울,광진구,33,17
2016-10-01,서울,성동구,45,30
2016-10-02,서울,성동구,43,35
2016-10-03,서울,성동구,35,16
2016-10-04,서울,성동구,37,19
2016-10-05,서울,성동구,44,22
2016-10-06,서울,성동구,52,30
2016-10-07,서울,성동구,39,12
2016-10-08,서울,성동구,35,13
2016-10-09,서울,성동구,35,16
2016-10-10,서울,성동구,42,18
2016-10-11,서울,성동구,81,51
2016-10-12,서울,성동구,83,58
2016-10-13,서울,성동구,60,34
2016-10-14,서울,성동구,98,69
2016-10-15,서울,성동구,105,72
2016-10-16,서울,성동구,71,51
2016-10-17,서울,성동구,51,31
2016-10-18,서울,성동구,65,40
2016-10-19,서울,성동구,64,33
2016-10-20,서울,성동구,60,54
2016-10-21,서울,성동구,29,16
2016-10-22,서울,성동구,32,19
2016-10-23,서울,성동구,18,13
2016-10-24,서울,성동구,21,8
2016-10-25,서울,성동구,36,18
2016-10-26,서울,성동구,61,41
2016-10-27,서울,성동구,54,33
2016-10-28,서울,성동구,49,23
2016-10-29,서울,성동구,42,22
2016-10-30,서울,성동구,36,14
2016-10-31,서울,성동구,37,20
2016-10-01,서울,중랑구,56,31
2016-10-02,서울,중랑구,43,26
2016-10-03,서울,중랑구,36,18
2016-10-04,서울,중랑구,42,14
2016-10-05,서울,중랑구,50,30
2016-10-06,서울,중랑구,56,31
2016-10-07,서울,중랑구,43,21
2016-10-08,서울,중랑구,34,18
2016-10-09,서울,중랑구,34,14
2016-10-10,서울,중랑구,43,19
2016-10-11,서울,중랑구,95,51
2016-10-12,서울,중랑구,98,49
2016-10-13,서울,중랑구,49,29
2016-10-14,서울,중랑구,98,69
2016-10-15,서울,중랑구,111,64
2016-10-16,서울,중랑구,72,44
2016-10-17,서울,중랑구,48,35
2016-10-18,서울,중랑구,65,39
2016-10-19,서울,중랑구,73,46
2016-10-20,서울,중랑구,98,46
2016-10-21,서울,중랑구,30,19
2016-10-22,서울,중랑구,32,25
2016-10-23,서울,중랑구,18,16
2016-10-24,서울,중랑구,20,11
2016-10-25,서울,중랑구,27,13
2016-10-26,서울,중랑구,77,35
2016-10-27,서울,중랑구,69,29
2016-10-28,서울,중랑구,53,27
2016-10-29,서울,중랑구,47,26
2016-10-30,서울,중랑구,42,16
2016-10-31,서울,중랑구,32,14
2016-10-01,서울,동대문구,47,29
2016-10-02,서울,동대문구,45,26
2016-10-03,서울,동대문구,38,15
2016-10-04,서울,동대문구,42,23
2016-10-05,서울,동대문구,49,28
2016-10-06,서울,동대문구,51,29
2016-10-07,서울,동대문구,44,18
2016-10-08,서울,동대문구,31,13
2016-10-09,서울,동대문구,28,10
2016-10-10,서울,동대문구,41,21
2016-10-11,서울,동대문구,80,45
2016-10-12,서울,동대문구,79,44
2016-10-13,서울,동대문구,55,36
2016-10-14,서울,동대문구,102,70
2016-10-15,서울,동대문구,106,65
2016-10-16,서울,동대문구,67,45
2016-10-17,서울,동대문구,53,31
2016-10-18,서울,동대문구,73,40
2016-10-19,서울,동대문구,66,39
2016-10-20,서울,동대문구,80,47
2016-10-21,서울,동대문구,31,16
2016-10-22,서울,동대문구,36,24
2016-10-23,서울,동대문구,29,14
2016-10-24,서울,동대문구,23,12
2016-10-25,서울,동대문구,39,21
2016-10-26,서울,동대문구,63,34
2016-10-27,서울,동대문구,53,29
2016-10-28,서울,동대문구,45,20
2016-10-29,서울,동대문구,38,16
2016-10-30,서울,동대문구,33,15
2016-10-31,서울,동대문구,28,11
2016-10-01,서울,성북구,58,35
2016-10-02,서울,성북구,49,23
2016-10-03,서울,성북구,38,15
2016-10-04,서울,성북구,37,13
2016-10-05,서울,성북구,52,21
2016-10-06,서울,성북구,56,25
2016-10-07,서울,성북구,49,8
2016-10-08,서울,성북구,38,11
2016-10-09,서울,성북구,34,4
2016-10-10,서울,성북구,36,19
2016-10-11,서울,성북구,86,40
2016-10-12,서울,성북구,88,55
2016-10-13,서울,성북구,57,25
2016-10-14,서울,성북구,108,57
2016-10-15,서울,성북구,99,76
2016-10-16,서울,성북구,73,37
2016-10-17,서울,성북구,56,32
2016-10-18,서울,성북구,68,36
2016-10-19,서울,성북구,76,36
2016-10-20,서울,성북구,70,41
2016-10-21,서울,성북구,34,19
2016-10-22,서울,성북구,50,25
2016-10-23,서울,성북구,30,15
2016-10-24,서울,성북구,20,14
2016-10-25,서울,성북구,31,17
2016-10-26,서울,성북구,55,29
2016-10-27,서울,성북구,74,34
2016-10-28,서울,성북구,61,25
2016-10-29,서울,성북구,47,9
2016-10-30,서울,성북구,45,14
2016-10-31,서울,성북구,42,16
2016-10-01,서울,도봉구,42,33
2016-10-02,서울,도봉구,45,30
2016-10-03,서울,도봉구,29,15
2016-10-04,서울,도봉구,29,15
2016-10-05,서울,도봉구,50,24
2016-10-06,서울,도봉구,56,31
2016-10-07,서울,도봉구,39,18
2016-10-08,서울,도봉구,31,13
2016-10-09,서울,도봉구,28,10
2016-10-10,서울,도봉구,38,17
2016-10-11,서울,도봉구,79,46
2016-10-12,서울,도봉구,97,44
2016-10-13,서울,도봉구,47,28
2016-10-14,서울,도봉구,94,60
2016-10-15,서울,도봉구,76,57
2016-10-16,서울,도봉구,66,40
2016-10-17,서울,도봉구,54,31
2016-10-18,서울,도봉구,59,37
2016-10-19,서울,도봉구,71,45
2016-10-20,서울,도봉구,91,42
2016-10-21,서울,도봉구,38,19
2016-10-22,서울,도봉구,44,22
2016-10-23,서울,도봉구,30,14
2016-10-24,서울,도봉구,22,13
2016-10-25,서울,도봉구,22,9
2016-10-26,서울,도봉구,47,31
2016-10-27,서울,도봉구,55,30
2016-10-28,서울,도봉구,43,27
2016-10-29,서울,도봉구,48,17
2016-10-30,서울,도봉구,32,16
2016-10-31,서울,도봉구,26,22
2016-10-01,서울,은평구,77,40
2016-10-02,서울,은평구,46,34
2016-10-03,서울,은평구,29,14
2016-10-04,서울,은평구,33,27
2016-10-05,서울,은평구,59,32
2016-10-06,서울,은평구,55,29
2016-10-07,서울,은평구,36,19
2016-10-08,서울,은평구,34,19
2016-10-09,서울,은평구,36,17
2016-10-10,서울,은평구,26,14
2016-10-11,서울,은평구,85,44
2016-10-12,서울,은평구,97,75
2016-10-13,서울,은평구,45,21
2016-10-14,서울,은평구,97,53
2016-10-15,서울,은평구,97,65
2016-10-16,서울,은평구,56,31
2016-10-17,서울,은평구,80,49
2016-10-18,서울,은평구,64,32
2016-10-19,서울,은평구,62,34
2016-10-20,서울,은평구,53,20
2016-10-21,서울,은평구,32,12
2016-10-22,서울,은평구,30,23
2016-10-23,서울,은평구,37,16
2016-10-24,서울,은평구,20,11
2016-10-25,서울,은평구,19,13
2016-10-26,서울,은평구,54,32
2016-10-27,서울,은평구,58,48
2016-10-28,서울,은평구,44,15
2016-10-29,서울,은평구,46,19
2016-10-30,서울,은평구,44,26
2016-10-31,서울,은평구,33,15
2016-10-01,서울,서대문구,62,32
2016-10-02,서울,서대문구,44,20
2016-10-03,서울,서대문구,33,14
2016-10-04,서울,서대문구,36,14
2016-10-05,서울,서대문구,53,21
2016-10-06,서울,서대문구,53,22
2016-10-07,서울,서대문구,33,13
2016-10-08,서울,서대문구,13,8
2016-10-09,서울,서대문구,33,13
2016-10-10,서울,서대문구,33,11
2016-10-11,서울,서대문구,86,44
2016-10-12,서울,서대문구,89,29
2016-10-13,서울,서대문구,51,24
2016-10-14,서울,서대문구,100,53
2016-10-15,서울,서대문구,93,49
2016-10-16,서울,서대문구,55,26
2016-10-17,서울,서대문구,55,28
2016-10-18,서울,서대문구,55,36
2016-10-19,서울,서대문구,51,31
2016-10-20,서울,서대문구,43,22
2016-10-21,서울,서대문구,25,11
2016-10-22,서울,서대문구,27,14
2016-10-23,서울,서대문구,21,18
2016-10-24,서울,서대문구,20,13
2016-10-25,서울,서대문구,30,14
2016-10-26,서울,서대문구,63,32
2016-10-27,서울,서대문구,65,26
2016-10-28,서울,서대문구,49,17
2016-10-29,서울,서대문구,47,13
2016-10-30,서울,서대문구,40,15
2016-10-31,서울,서대문구,22,9
2016-10-01,서울,마포구,67,40
2016-10-02,서울,마포구,45,24
2016-10-03,서울,마포구,34,15
2016-10-04,서울,마포구,34,17
2016-10-05,서울,마포구,44,22
2016-10-06,서울,마포구,40,21
2016-10-07,서울,마포구,39,12
2016-10-08,서울,마포구,28,11
2016-10-09,서울,마포구,32,12
2016-10-10,서울,마포구,34,15
2016-10-11,서울,마포구,79,45
2016-10-12,서울,마포구,82,46
2016-10-13,서울,마포구,51,27
2016-10-14,서울,마포구,83,58
2016-10-15,서울,마포구,83,56
2016-10-16,서울,마포구,60,38
2016-10-17,서울,마포구,54,32
2016-10-18,서울,마포구,67,33
2016-10-19,서울,마포구,78,50
2016-10-20,서울,마포구,75,48
2016-10-21,서울,마포구,32,12
2016-10-22,서울,마포구,34,20
2016-10-23,서울,마포구,31,12
2016-10-24,서울,마포구,23,9
2016-10-25,서울,마포구,28,12
2016-10-26,서울,마포구,60,30
2016-10-27,서울,마포구,58,29
2016-10-28,서울,마포구,39,17
2016-10-29,서울,마포구,39,13
2016-10-30,서울,마포구,33,8
2016-10-31,서울,마포구,26,8
2016-10-01,서울,강서구,64,40
2016-10-02,서울,강서구,70,46
2016-10-03,서울,강서구,27,15
2016-10-04,서울,강서구,31,15
2016-10-05,서울,강서구,54,21
2016-10-06,서울,강서구,40,28
2016-10-07,서울,강서구,28,15
2016-10-08,서울,강서구,29,14
2016-10-09,서울,강서구,33,13
2016-10-10,서울,강서구,42,17
2016-10-11,서울,강서구,74,44
2016-10-12,서울,강서구,94,45
2016-10-13,서울,강서구,63,19
2016-10-14,서울,강서구,97,50
2016-10-15,서울,강서구,91,51
2016-10-16,서울,강서구,84,61
2016-10-17,서울,강서구,62,32
2016-10-18,서울,강서구,86,38
2016-10-19,서울,강서구,83,40
2016-10-20,서울,강서구,66,33
2016-10-21,서울,강서구,30,12
2016-10-22,서울,강서구,41,20
2016-10-23,서울,강서구,47,25
2016-10-24,서울,강서구,20,11
2016-10-25,서울,강서구,42,17
2016-10-26,서울,강서구,37,36
2016-10-27,서울,강서구,31,38
2016-10-28,서울,강서구,30,11
2016-10-29,서울,강서구,32,16
2016-10-30,서울,강서구,31,15
2016-10-31,서울,강서구,23,18
2016-10-01,서울,구로구,61,42
2016-10-02,서울,구로구,50,33
2016-10-03,서울,구로구,30,18
2016-10-04,서울,구로구,32,22
2016-10-05,서울,구로구,51,18
2016-10-06,서울,구로구,48,22
2016-10-07,서울,구로구,41,10
2016-10-08,서울,구로구,33,11
2016-10-09,서울,구로구,33,19
2016-10-10,서울,구로구,63,26
2016-10-11,서울,구로구,82,42
2016-10-12,서울,구로구,84,66
2016-10-13,서울,구로구,56,20
2016-10-14,서울,구로구,74,36
2016-10-15,서울,구로구,78,50
2016-10-16,서울,구로구,70,49
2016-10-17,서울,구로구,57,35
2016-10-18,서울,구로구,99,44
2016-10-19,서울,구로구,89,57
2016-10-20,서울,구로구,52,26
2016-10-21,서울,구로구,34,15
2016-10-22,서울,구로구,34,25
2016-10-23,서울,구로구,33,10
2016-10-24,서울,구로구,20,12
2016-10-25,서울,구로구,38,19
2016-10-26,서울,구로구,75,34
2016-10-27,서울,구로구,72,49
2016-10-28,서울,구로구,45,23
2016-10-29,서울,구로구,37,13
2016-10-30,서울,구로구,40,8
2016-10-31,서울,구로구,32,17
2016-10-01,서울,영등포구,69,35
2016-10-02,서울,영등포구,51,28
2016-10-03,서울,영등포구,46,22
2016-10-04,서울,영등포구,35,15
2016-10-05,서울,영등포구,56,33
2016-10-06,서울,영등포구,50,18
2016-10-07,서울,영등포구,44,20
2016-10-08,서울,영등포구,37,21
2016-10-09,서울,영등포구,35,20
2016-10-10,서울,영등포구,43,19
2016-10-11,서울,영등포구,95,44
2016-10-12,서울,영등포구,88,49
2016-10-13,서울,영등포구,65,32
2016-10-14,서울,영등포구,85,40
2016-10-15,서울,영등포구,87,51
2016-10-16,서울,영등포구,81,42
2016-10-17,서울,영등포구,63,31
2016-10-18,서울,영등포구,89,37
2016-10-19,서울,영등포구,83,36
2016-10-20,서울,영등포구,73,34
2016-10-21,서울,영등포구,34,22
2016-10-22,서울,영등포구,38,25
2016-10-23,서울,영등포구,37,21
2016-10-24,서울,영등포구,27,11
2016-10-25,서울,영등포구,40,22
2016-10-26,서울,영등포구,79,38
2016-10-27,서울,영등포구,81,40
2016-10-28,서울,영등포구,56,21
2016-10-29,서울,영등포구,47,14
2016-10-30,서울,영등포구,40,17
2016-10-31,서울,영등포구,31,12
2016-10-01,서울,동작구,0,0
2016-10-02,서울,동작구,0,0
2016-10-03,서울,동작구,0,0
2016-10-04,서울,동작구,0,0
2016-10-05,서울,동작구,0,0
2016-10-06,서울,동작구,29,13
2016-10-07,서울,동작구,33,14
2016-10-08,서울,동작구,25,10
2016-10-09,서울,동작구,25,7
2016-10-10,서울,동작구,23,10
2016-10-11,서울,동작구,69,36
2016-10-12,서울,동작구,78,44
2016-10-13,서울,동작구,32,12
2016-10-14,서울,동작구,58,33
2016-10-15,서울,동작구,62,37
2016-10-16,서울,동작구,57,36
2016-10-17,서울,동작구,45,25
2016-10-18,서울,동작구,63,33
2016-10-19,서울,동작구,58,34
2016-10-20,서울,동작구,46,26
2016-10-21,서울,동작구,23,10
2016-10-22,서울,동작구,30,16
2016-10-23,서울,동작구,33,16
2016-10-24,서울,동작구,19,6
2016-10-25,서울,동작구,20,7
2016-10-26,서울,동작구,53,21
2016-10-27,서울,동작구,52,27
2016-10-28,서울,동작구,33,13
2016-10-29,서울,동작구,31,10
2016-10-30,서울,동작구,33,12
2016-10-31,서울,동작구,25,11
2016-10-01,서울,관악구,58,36
2016-10-02,서울,관악구,56,33
2016-10-03,서울,관악구,44,25
2016-10-04,서울,관악구,37,21
2016-10-05,서울,관악구,46,28
2016-10-06,서울,관악구,41,24
2016-10-07,서울,관악구,38,22
2016-10-08,서울,관악구,37,21
2016-10-09,서울,관악구,30,18
2016-10-10,서울,관악구,38,23
2016-10-11,서울,관악구,72,42
2016-10-12,서울,관악구,87,52
2016-10-13,서울,관악구,55,37
2016-10-14,서울,관악구,79,53
2016-10-15,서울,관악구,79,50
2016-10-16,서울,관악구,64,47
2016-10-17,서울,관악구,59,40
2016-10-18,서울,관악구,75,48
2016-10-19,서울,관악구,67,43
2016-10-20,서울,관악구,63,41
2016-10-21,서울,관악구,35,21
2016-10-22,서울,관악구,33,23
2016-10-23,서울,관악구,33,23
2016-10-24,서울,관악구,31,18
2016-10-25,서울,관악구,34,24
2016-10-26,서울,관악구,63,36
2016-10-27,서울,관악구,67,41
2016-10-28,서울,관악구,40,22
2016-10-29,서울,관악구,38,21
2016-10-30,서울,관악구,44,28
2016-10-31,서울,관악구,33,19
2016-10-01,서울,강남구,49,26
2016-10-02,서울,강남구,52,30
2016-10-03,서울,강남구,41,23
2016-10-04,서울,강남구,37,16
2016-10-05,서울,강남구,49,24
2016-10-06,서울,강남구,54,29
2016-10-07,서울,강남구,48,25
2016-10-08,서울,강남구,38,19
2016-10-09,서울,강남구,38,16
2016-10-10,서울,강남구,39,16
2016-10-11,서울,강남구,82,50
2016-10-12,서울,강남구,90,46
2016-10-13,서울,강남구,65,38
2016-10-14,서울,강남구,112,69
2016-10-15,서울,강남구,111,66
2016-10-16,서울,강남구,60,42
2016-10-17,서울,강남구,58,30
2016-10-18,서울,강남구,66,33
2016-10-19,서울,강남구,66,35
2016-10-20,서울,강남구,71,42
2016-10-21,서울,강남구,34,19
2016-10-22,서울,강남구,36,24
2016-10-23,서울,강남구,33,20
2016-10-24,서울,강남구,26,13
2016-10-25,서울,강남구,40,21
2016-10-26,서울,강남구,71,35
2016-10-27,서울,강남구,66,34
2016-10-28,서울,강남구,49,21
2016-10-29,서울,강남구,44,20
2016-10-30,서울,강남구,39,22
2016-10-31,서울,강남구,43,19
2016-10-01,서울,서초구,65,35
2016-10-02,서울,서초구,48,24
2016-10-03,서울,서초구,35,12
2016-10-04,서울,서초구,30,23
2016-10-05,서울,서초구,52,23
2016-10-06,서울,서초구,50,19
2016-10-07,서울,서초구,43,12
2016-10-08,서울,서초구,36,13
2016-10-09,서울,서초구,33,11
2016-10-10,서울,서초구,39,20
2016-10-11,서울,서초구,87,49
2016-10-12,서울,서초구,96,54
2016-10-13,서울,서초구,55,26
2016-10-14,서울,서초구,78,43
2016-10-15,서울,서초구,90,47
2016-10-16,서울,서초구,71,37
2016-10-17,서울,서초구,52,40
2016-10-18,서울,서초구,68,38
2016-10-19,서울,서초구,64,34
2016-10-20,서울,서초구,70,28
2016-10-21,서울,서초구,29,16
2016-10-22,서울,서초구,35,17
2016-10-23,서울,서초구,36,10
2016-10-24,서울,서초구,21,10
2016-10-25,서울,서초구,29,12
2016-10-26,서울,서초구,75,29
2016-10-27,서울,서초구,92,44
2016-10-28,서울,서초구,45,15
2016-10-29,서울,서초구,47,14
2016-10-30,서울,서초구,46,12
2016-10-31,서울,서초구,39,14
2016-10-01,서울,송파구,52,31
2016-10-02,서울,송파구,43,28
2016-10-03,서울,송파구,38,17
2016-10-04,서울,송파구,36,18
2016-10-05,서울,송파구,42,20
2016-10-06,서울,송파구,46,26
2016-10-07,서울,송파구,41,22
2016-10-08,서울,송파구,30,15
